fold,run,eta,h1,h2,ce_te,acc_te
4,66,0.1,3.0,2.0,168.70204586583145,0.6162790697674418
4,67,0.1,3.0,2.0,490.21736702064857,0.6162790697674418
4,68,0.1,3.0,2.0,397.0796231837643,0.6162790697674418
4,69,0.1,3.0,2.0,421.0967150490317,0.6162790697674418
4,70,0.1,3.0,2.0,280.8185844890022,0.6162790697674418
4,71,0.1,3.0,2.0,330.0263165455942,0.6162790697674418
4,72,0.1,3.0,2.0,754.8870023194735,0.6162790697674418
4,73,0.1,3.0,2.0,426.8331033728691,0.6162790697674418
4,74,0.1,3.0,2.0,336.2736632502243,0.6162790697674418
4,75,0.1,3.0,2.0,502.8088758745281,0.6162790697674418
4,76,0.1,3.0,2.0,399.79351568657563,0.6162790697674418
4,77,0.1,3.0,2.0,487.02051389830547,0.6162790697674418
4,78,0.1,3.0,2.0,469.53819353071736,0.6162790697674418
4,79,0.1,3.0,2.0,188.02639514077478,0.6162790697674418
4,80,0.1,3.0,2.0,589.9928750264016,0.6162790697674418
4,81,0.1,3.0,2.0,752.208205296397,0.6162790697674418
5,0,0.1,3.0,2.0,337.0862648977153,0.39325842696629215
5,1,0.1,3.0,2.0,773.9366039108847,0.39325842696629215
5,2,0.1,3.0,2.0,686.9801300574575,0.39325842696629215
5,3,0.1,3.0,2.0,151.6562670772949,0.39325842696629215
5,4,0.1,3.0,2.0,529.7963974995416,0.39325842696629215
5,5,0.1,3.0,2.0,334.5261733205652,0.39325842696629215
5,6,0.1,3.0,2.0,888.306590417986,0.39325842696629215
5,7,0.1,3.0,2.0,167.07049896813774,0.39325842696629215
5,8,0.1,3.0,2.0,591.6979562410028,0.39325842696629215
5,9,0.1,3.0,2.0,798.8848625442733,0.39325842696629215
5,10,0.1,3.0,2.0,122.27181902256942,0.39325842696629215
5,11,0.1,3.0,2.0,184.061741453205,0.39325842696629215
5,12,0.1,3.0,2.0,684.0822981365621,0.39325842696629215
5,13,0.1,3.0,2.0,160.40463436873245,0.39325842696629215
5,14,0.1,3.0,2.0,517.8243913878348,0.39325842696629215
5,15,0.1,3.0,2.0,377.98870815270607,0.39325842696629215
5,16,0.1,3.0,2.0,583.4978852653061,0.39325842696629215
5,17,0.1,3.0,2.0,329.8074099076729,0.39325842696629215
5,18,0.1,3.0,2.0,475.73408511357627,0.39325842696629215
5,19,0.1,3.0,2.0,184.8586945054046,0.39325842696629215
5,20,0.1,3.0,2.0,513.0078284976134,0.39325842696629215
5,21,0.1,3.0,2.0,817.0396530744217,0.39325842696629215
5,22,0.1,3.0,2.0,145.4539806865641,0.39325842696629215
5,23,0.1,3.0,2.0,407.2100956828705,0.39325842696629215
5,24,0.1,3.0,2.0,738.2498136414288,0.39325842696629215
5,25,0.1,3.0,2.0,433.89277502996873,0.39325842696629215
5,26,0.1,3.0,2.0,147.75146992886084,0.39325842696629215
5,27,0.1,3.0,2.0,427.43789702234346,0.39325842696629215
5,28,0.1,3.0,2.0,432.0866560100652,0.39325842696629215
5,29,0.1,3.0,2.0,727.7984297329535,0.39325842696629215
5,30,0.1,3.0,2.0,130.16254726921912,0.39325842696629215
5,31,0.1,3.0,2.0,311.5266764673896,0.39325842696629215
5,32,0.1,3.0,2.0,568.8710788790688,0.39325842696629215
5,33,0.1,3.0,2.0,808.4661725122262,0.39325842696629215
5,34,0.1,3.0,2.0,133.39654122965905,0.39325842696629215
5,35,0.1,3.0,2.0,319.3852028496834,0.39325842696629215
5,36,0.1,3.0,2.0,682.9928921796271,0.39325842696629215
5,37,0.1,3.0,2.0,493.25853536205324,0.39325842696629215
5,38,0.1,3.0,2.0,305.0433525260686,0.39325842696629215
5,39,0.1,3.0,2.0,639.5676316971804,0.39325842696629215
5,40,0.1,3.0,2.0,514.7579307361733,0.39325842696629215
5,41,0.1,3.0,2.0,332.06633707406274,0.39325842696629215
5,42,0.1,3.0,2.0,708.656722309245,0.39325842696629215
5,43,0.1,3.0,2.0,475.91116187162396,0.39325842696629215
5,44,0.1,3.0,2.0,283.5361945271118,0.39325842696629215
5,45,0.1,3.0,2.0,560.9011832759984,0.39325842696629215
5,46,0.1,3.0,2.0,495.29901801593047,0.39325842696629215
5,47,0.1,3.0,2.0,340.3608947955647,0.39325842696629215
5,48,0.1,3.0,2.0,601.0859601938339,0.39325842696629215
5,49,0.1,3.0,2.0,509.6402552343514,0.39325842696629215
5,50,0.1,3.0,2.0,246.04792387619585,0.39325842696629215
5,51,0.1,3.0,2.0,740.2317002036202,0.39325842696629215
5,52,0.1,3.0,2.0,481.78756445041233,0.39325842696629215
5,53,0.1,3.0,2.0,354.71122449646657,0.39325842696629215
5,54,0.1,3.0,2.0,489.6545444245805,0.39325842696629215
5,55,0.1,3.0,2.0,393.8326248208906,0.39325842696629215
5,56,0.1,3.0,2.0,183.02663366290352,0.39325842696629215
5,57,0.1,3.0,2.0,678.999860946523,0.39325842696629215
5,58,0.1,3.0,2.0,166.46089526875772,0.39325842696629215
5,59,0.1,3.0,2.0,531.3437129437061,0.39325842696629215
5,60,0.1,3.0,2.0,376.8842149890369,0.39325842696629215
5,61,0.1,3.0,2.0,479.8878980131242,0.39325842696629215
5,62,0.1,3.0,2.0,380.29217388606526,0.39325842696629215
5,63,0.1,3.0,2.0,444.4614079059716,0.39325842696629215
5,64,0.1,3.0,2.0,119.33222116859156,0.39325842696629215
5,65,0.1,3.0,2.0,124.28219408458646,0.39325842696629215
5,66,0.1,3.0,2.0,226.3278555463625,0.39325842696629215
5,67,0.1,3.0,2.0,798.1114661702265,0.39325842696629215
5,68,0.1,3.0,2.0,122.89898503308413,0.39325842696629215
5,69,0.1,3.0,2.0,192.8429806234216,0.39325842696629215
5,70,0.1,3.0,2.0,575.2398585332735,0.39325842696629215
5,71,0.1,3.0,2.0,389.33001633768856,0.39325842696629215
5,72,0.1,3.0,2.0,601.8597659212788,0.39325842696629215
5,73,0.1,3.0,2.0,497.7039963701182,0.39325842696629215
5,74,0.1,3.0,2.0,140.2496234135691,0.39325842696629215
5,75,0.1,3.0,2.0,366.5980731094753,0.39325842696629215
5,76,0.1,3.0,2.0,739.4206840395057,0.39325842696629215
5,77,0.1,3.0,2.0,151.23892014524628,0.39325842696629215
5,78,0.1,3.0,2.0,471.6919034218977,0.39325842696629215
5,79,0.1,3.0,2.0,529.0827762052684,0.39325842696629215
5,80,0.1,3.0,2.0,422.44232291943285,0.39325842696629215
5,81,0.1,3.0,2.0,350.757728175743,0.39325842696629215
